order_id,customer_id,menu_id,menu_name,category,quantity,unit_price,amount,order_date,order_time,day_of_week
O006377,C0290,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-02-04,11:21,Tuesday
O006378,C0165,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-07-28,14:30,Monday
O006379,C0334,M042,ไอติม,ของหวาน,1,37.48,37.48,2025-06-18,20:39,Wednesday
O006380,C0012,M040,ฟักทอง,ของหวาน,1,31.02,31.02,2025-07-13,12:48,Sunday
O006381,C0039,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-02-15,12:50,Saturday
O006381,C0039,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-02-15,11:17,Saturday
O006381,C0039,M024,น้ำมะนาว,เครื่องดื่ม,2,18.17,36.34,2025-02-15,13:15,Saturday
O006382,C0116,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,95.03,190.06,2025-07-02,08:15,Wednesday
O006383,C0254,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-03-17,16:52,Monday
O006384,C0016,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-06-11,19:27,Wednesday
O006384,C0016,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-06-11,18:03,Wednesday
O006385,C0306,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-07-28,14:43,Monday
O006386,C0314,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-06-28,11:05,Saturday
O006387,C0469,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-04-12,15:35,Saturday
O006387,C0469,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-04-12,16:18,Saturday
O006388,C0340,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-05-24,21:35,Saturday
O006389,C0326,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-03-24,13:35,Monday
O006389,C0326,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-03-24,13:32,Monday
O006389,C0326,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-03-24,14:11,Monday
O006390,C0216,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,2,77.59,155.18,2025-03-27,11:30,Thursday
O006390,C0216,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-03-27,12:51,Thursday
O006390,C0216,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,2,118.34,236.68,2025-03-27,14:26,Thursday
O006391,C0249,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-02-07,23:56,Friday
O006391,C0249,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-02-07,23:04,Friday
O006392,C0064,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-07-31,17:23,Thursday
O006393,C0422,M044,คุกกี้,ของหวาน,2,22.4,44.8,2025-06-02,21:35,Monday
O006394,C0219,M031,น้ำแข็งใส,เครื่องดื่ม,2,15.0,30.0,2025-04-06,17:59,Sunday
O006394,C0219,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-04-06,15:30,Sunday
O006395,C0329,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-05-07,16:22,Wednesday
O006395,C0329,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,16.95,16.95,2025-05-07,16:30,Wednesday
O006396,C0255,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-05-27,21:23,Tuesday
O006396,C0255,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-05-27,21:17,Tuesday
O006397,C0348,M039,ลูกชุบ,ของหวาน,2,32.24,64.48,2025-04-28,17:34,Monday
O006397,C0348,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-04-28,20:18,Monday
O006398,C0430,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-04-21,18:48,Monday
O006398,C0430,M031,น้ำแข็งใส,เครื่องดื่ม,2,15.0,30.0,2025-04-21,17:18,Monday
O006399,C0062,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-03-06,17:11,Thursday
O006400,C0271,M041,บัวลอย,ของหวาน,2,32.56,65.12,2025-05-01,22:40,Thursday
O006400,C0271,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-05-01,21:07,Thursday
O006400,C0271,M021,ชาเย็น,เครื่องดื่ม,2,32.13,64.26,2025-05-01,23:11,Thursday
O006401,C0040,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-07-09,14:48,Wednesday
O006402,C0286,M002,ข้าวผัด,อาหารหลัก,1,83.59,83.59,2025-02-28,20:46,Friday
O006402,C0286,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-02-28,18:48,Friday
O006403,C0112,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,118.34,118.34,2025-03-14,18:53,Friday
O006403,C0112,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-03-14,19:13,Friday
O006404,C0288,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-06-06,20:39,Friday
O006405,C0058,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-06-21,22:20,Saturday
O006405,C0058,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-06-21,21:33,Saturday
O006405,C0058,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,64.32,128.64,2025-06-21,21:39,Saturday
O006406,C0156,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-07-02,17:54,Wednesday
O006406,C0156,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-07-02,15:43,Wednesday
O006407,C0485,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-02-21,21:10,Friday
O006408,C0243,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-07-24,16:11,Thursday
O006408,C0243,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-07-24,14:04,Thursday
O006409,C0324,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-05-15,19:20,Thursday
O006410,C0003,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-06-02,18:40,Monday
O006411,C0120,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-03-11,20:42,Tuesday
O006411,C0120,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-03-11,19:25,Tuesday
O006412,C0217,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-02-16,09:30,Sunday
O006412,C0217,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-02-16,09:07,Sunday
O006412,C0217,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-02-16,10:00,Sunday
O006413,C0499,M010,หมี่กรอบ,อาหารหลัก,2,73.6,147.2,2025-02-08,07:26,Saturday
O006413,C0499,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,118.34,118.34,2025-02-08,09:12,Saturday
O006414,C0245,M036,ขนมครก,ของหวาน,2,30.04,60.08,2025-02-21,14:51,Friday
O006414,C0245,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-02-21,16:18,Friday
O006415,C0117,M028,ชาร้อน,เครื่องดื่ม,2,15.0,30.0,2025-07-28,21:05,Monday
O006416,C0065,M039,ลูกชุบ,ของหวาน,1,32.24,32.24,2025-06-11,18:48,Wednesday
O006417,C0040,M025,โค้ก,เครื่องดื่ม,2,34.2,68.4,2025-07-27,14:21,Sunday
O006417,C0040,M010,หมี่กรอบ,อาหารหลัก,2,73.6,147.2,2025-07-27,13:54,Sunday
O006417,C0040,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-07-27,13:25,Sunday
O006418,C0100,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-02-05,16:49,Wednesday
O006419,C0167,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-03-19,18:15,Wednesday
O006419,C0167,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-03-19,19:38,Wednesday
O006420,C0259,M028,ชาร้อน,เครื่องดื่ม,2,15.0,30.0,2025-07-31,23:25,Thursday
O006420,C0259,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-07-31,23:03,Thursday
O006421,C0383,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-06-20,21:29,Friday
O006421,C0383,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-06-20,21:35,Friday
O006422,C0272,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-02-10,17:12,Monday
O006423,C0336,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-05-19,17:16,Monday
O006423,C0336,M020,ข้าวกะเพรา,อาหารหลัก,1,88.49,88.49,2025-05-19,14:08,Monday
O006423,C0336,M034,น้ำแดง,เครื่องดื่ม,2,16.74,33.48,2025-05-19,14:58,Monday
O006423,C0336,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-05-19,17:39,Monday
O006424,C0037,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-02-15,12:56,Saturday
O006424,C0037,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-02-15,13:18,Saturday
O006424,C0037,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-02-15,11:43,Saturday
O006425,C0418,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-03-14,09:54,Friday
O006426,C0227,M004,แกงเขียวหวานไก่,อาหารหลัก,2,111.87,223.74,2025-04-24,21:39,Thursday
O006427,C0067,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-07-03,20:11,Thursday
O006428,C0404,M013,ยำวุ้นเส้น,อาหารหลัก,2,37.85,75.7,2025-04-29,18:15,Tuesday
O006428,C0404,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-04-29,20:41,Tuesday
O006429,C0347,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-03-26,14:55,Wednesday
O006429,C0347,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-03-26,14:44,Wednesday
O006429,C0347,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-03-26,13:06,Wednesday
O006430,C0219,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-02-14,17:31,Friday
O006431,C0014,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-05-28,14:38,Wednesday
O006431,C0014,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-05-28,12:47,Wednesday
O006432,C0131,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-03-05,22:55,Wednesday
O006432,C0131,M021,ชาเย็น,เครื่องดื่ม,2,32.13,64.26,2025-03-05,22:13,Wednesday
O006433,C0470,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,113.87,227.74,2025-05-31,20:20,Saturday
O006434,C0015,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-04-26,08:01,Saturday
O006434,C0015,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-04-26,09:16,Saturday
O006434,C0015,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-04-26,08:34,Saturday
O006435,C0154,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-07-31,16:13,Thursday
O006435,C0154,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-07-31,17:53,Thursday
O006436,C0363,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-07-01,21:15,Tuesday
O006436,C0363,M001,ผัดไทย,อาหารหลัก,2,111.94,223.88,2025-07-01,22:31,Tuesday
O006437,C0206,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,64.32,128.64,2025-04-11,21:38,Friday
O006437,C0206,M007,ผัดกะเพรา,อาหารหลัก,2,104.55,209.1,2025-04-11,21:55,Friday
O006437,C0206,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-04-11,21:49,Friday
O006438,C0400,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-06-03,21:58,Tuesday
O006438,C0400,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-06-03,19:07,Tuesday
O006439,C0160,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-06-19,11:47,Thursday
O006439,C0160,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-06-19,11:43,Thursday
O006440,C0446,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-04-14,22:17,Monday
O006440,C0446,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-04-14,22:03,Monday
O006440,C0446,M010,หมี่กรอบ,อาหารหลัก,2,73.6,147.2,2025-04-14,21:23,Monday
O006441,C0084,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-04-18,14:35,Friday
O006442,C0196,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-05-17,19:29,Saturday
O006443,C0091,M042,ไอติม,ของหวาน,2,37.48,74.96,2025-07-17,09:57,Thursday
O006444,C0392,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-02-15,21:15,Saturday
O006444,C0392,M039,ลูกชุบ,ของหวาน,1,32.24,32.24,2025-02-15,19:24,Saturday
O006445,C0194,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-02-02,14:14,Sunday
O006446,C0199,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-04-22,14:35,Tuesday
O006446,C0199,M039,ลูกชุบ,ของหวาน,1,32.24,32.24,2025-04-22,17:30,Tuesday
O006447,C0196,M004,แกงเขียวหวานไก่,อาหารหลัก,2,111.87,223.74,2025-05-29,19:01,Thursday
O006448,C0398,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-02-28,12:20,Friday
O006449,C0085,M009,ข้าวซอย,อาหารหลัก,2,93.4,186.8,2025-05-12,21:59,Monday
O006449,C0085,M044,คุกกี้,ของหวาน,2,22.4,44.8,2025-05-12,19:49,Monday
O006449,C0085,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-05-12,18:05,Monday
O006449,C0085,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-05-12,20:04,Monday
O006450,C0436,M023,น้ำส้ม,เครื่องดื่ม,2,37.23,74.46,2025-06-13,17:46,Friday
O006450,C0436,M008,แกงส้มปลา,อาหารหลัก,2,84.02,168.04,2025-06-13,17:04,Friday
O006451,C0423,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-05-15,21:25,Thursday
O006451,C0423,M020,ข้าวกะเพรา,อาหารหลัก,1,88.49,88.49,2025-05-15,21:07,Thursday
O006451,C0423,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-05-15,17:12,Thursday
O006452,C0197,M035,นมเย็น,เครื่องดื่ม,2,48.1,96.2,2025-03-09,15:19,Sunday
O006452,C0197,M026,สไปรท์,เครื่องดื่ม,2,28.14,56.28,2025-03-09,16:01,Sunday
O006453,C0432,M022,กาแฟเย็น,เครื่องดื่ม,2,25.47,50.94,2025-07-07,22:51,Monday
O006454,C0255,M046,ผลไม้,ของหวาน,2,34.35,68.7,2025-04-12,17:49,Saturday
O006454,C0255,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-04-12,18:25,Saturday
O006455,C0342,M041,บัวลอย,ของหวาน,1,32.56,32.56,2025-04-18,19:36,Friday
O006456,C0290,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-07-17,12:06,Thursday
O006457,C0349,M046,ผลไม้,ของหวาน,1,34.35,34.35,2025-07-18,07:57,Friday
O006457,C0349,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-07-18,07:44,Friday
O006458,C0011,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-03-18,19:58,Tuesday
O006458,C0011,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-03-18,21:00,Tuesday
O006458,C0011,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-03-18,21:10,Tuesday
O006459,C0435,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-02-05,16:01,Wednesday
O006460,C0225,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-04-15,17:39,Tuesday
O006460,C0225,M021,ชาเย็น,เครื่องดื่ม,2,32.13,64.26,2025-04-15,14:02,Tuesday
O006461,C0474,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-02-21,18:05,Friday
O006461,C0474,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-02-21,18:51,Friday
O006462,C0016,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-04-18,17:59,Friday
O006463,C0431,M027,น้ำเปล่า,เครื่องดื่ม,1,15.0,15.0,2025-04-22,16:44,Tuesday
O006463,C0431,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-04-22,17:27,Tuesday
O006464,C0041,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-06-13,12:30,Friday
O006464,C0041,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-06-13,12:51,Friday
O006465,C0225,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-04-03,17:53,Thursday
O006466,C0296,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,118.34,118.34,2025-07-08,17:05,Tuesday
O006467,C0040,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-06-22,14:25,Sunday
O006468,C0106,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-05-08,23:53,Thursday
O006469,C0150,M039,ลูกชุบ,ของหวาน,2,32.24,64.48,2025-05-05,13:04,Monday
O006470,C0159,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,77.59,77.59,2025-02-04,17:40,Tuesday
O006471,C0007,M022,กาแฟเย็น,เครื่องดื่ม,2,25.47,50.94,2025-07-17,18:42,Thursday
O006471,C0007,M029,กาแฟร้อน,เครื่องดื่ม,1,22.0,22.0,2025-07-17,20:23,Thursday
O006471,C0007,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,95.03,95.03,2025-07-17,18:16,Thursday
O006472,C0134,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-07-13,19:18,Sunday
O006472,C0134,M025,โค้ก,เครื่องดื่ม,2,34.2,68.4,2025-07-13,17:08,Sunday
O006472,C0134,M006,ลาบหมู,อาหารหลัก,1,78.26,78.26,2025-07-13,18:48,Sunday
O006472,C0134,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-07-13,20:29,Sunday
O006473,C0149,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-07-23,19:43,Wednesday
O006474,C0248,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-02-14,23:32,Friday
O006475,C0385,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-07-05,23:13,Saturday
O006476,C0095,M005,ส้มตำ,อาหารหลัก,1,34.2,34.2,2025-04-27,09:52,Sunday
O006476,C0095,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-04-27,09:40,Sunday
O006476,C0095,M043,เค้ก,ของหวาน,2,34.4,68.8,2025-04-27,08:53,Sunday
O006476,C0095,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,95.03,190.06,2025-04-27,07:31,Sunday
O006477,C0220,M018,ผัดซีอิ๊ว,อาหารหลัก,1,22.11,22.11,2025-07-28,18:50,Monday
O006477,C0220,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-07-28,20:50,Monday
O006477,C0220,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-07-28,17:15,Monday
O006477,C0220,M007,ผัดกะเพรา,อาหารหลัก,1,104.55,104.55,2025-07-28,17:29,Monday
O006478,C0243,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,64.32,64.32,2025-07-23,16:01,Wednesday
O006479,C0317,M044,คุกกี้,ของหวาน,1,22.4,22.4,2025-05-07,13:03,Wednesday
O006479,C0317,M021,ชาเย็น,เครื่องดื่ม,1,32.13,32.13,2025-05-07,13:49,Wednesday
O006480,C0272,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-04-10,17:08,Thursday
O006480,C0272,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-04-10,20:39,Thursday
O006481,C0421,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-02-06,11:06,Thursday
O006481,C0421,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-02-06,14:13,Thursday
O006482,C0437,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-07-14,12:50,Monday
O006482,C0437,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-07-14,12:07,Monday
O006483,C0379,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-04-22,19:14,Tuesday
O006483,C0379,M043,เค้ก,ของหวาน,1,34.4,34.4,2025-04-22,19:57,Tuesday
O006484,C0059,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-03-05,22:43,Wednesday
O006484,C0059,M026,สไปรท์,เครื่องดื่ม,1,28.14,28.14,2025-03-05,21:37,Wednesday
O006485,C0371,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-03-15,11:36,Saturday
O006485,C0371,M033,เบียร์,เครื่องดื่ม,1,23.34,23.34,2025-03-15,11:30,Saturday
O006485,C0371,M040,ฟักทอง,ของหวาน,2,31.02,62.04,2025-03-15,12:00,Saturday
O006486,C0369,M031,น้ำแข็งใส,เครื่องดื่ม,1,15.0,15.0,2025-04-29,21:15,Tuesday
O006486,C0369,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-04-29,23:46,Tuesday
O006487,C0278,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-07-12,21:10,Saturday
O006488,C0265,M008,แกงส้มปลา,อาหารหลัก,1,84.02,84.02,2025-05-11,13:49,Sunday
O006489,C0007,M006,ลาบหมู,อาหารหลัก,2,78.26,156.52,2025-05-06,18:56,Tuesday
O006489,C0007,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-05-06,21:31,Tuesday
O006490,C0270,M023,น้ำส้ม,เครื่องดื่ม,1,37.23,37.23,2025-05-07,20:34,Wednesday
O006491,C0190,M045,บราวนี่,ของหวาน,1,45.15,45.15,2025-07-28,21:15,Monday
O006492,C0171,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-07-05,12:04,Saturday
O006492,C0171,M001,ผัดไทย,อาหารหลัก,1,111.94,111.94,2025-07-05,13:05,Saturday
O006493,C0257,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-06-19,14:35,Thursday
O006493,C0257,M021,ชาเย็น,เครื่องดื่ม,2,32.13,64.26,2025-06-19,12:50,Thursday
O006494,C0199,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-06-16,16:30,Monday
O006494,C0199,M032,น้ำอัดลม,เครื่องดื่ม,1,15.0,15.0,2025-06-16,15:38,Monday
O006494,C0199,M027,น้ำเปล่า,เครื่องดื่ม,2,15.0,30.0,2025-06-16,15:00,Monday
O006495,C0151,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-07-25,19:40,Friday
O006495,C0151,M036,ขนมครก,ของหวาน,1,30.04,30.04,2025-07-25,20:48,Friday
O006495,C0151,M009,ข้าวซอย,อาหารหลัก,1,93.4,93.4,2025-07-25,20:48,Friday
O006496,C0467,M005,ส้มตำ,อาหารหลัก,2,34.2,68.4,2025-04-16,18:42,Wednesday
O006497,C0187,M003,ต้มยำกุ้ง,อาหารหลัก,2,118.59,237.18,2025-04-23,14:00,Wednesday
O006497,C0187,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,113.87,113.87,2025-04-23,12:28,Wednesday
O006498,C0332,M035,นมเย็น,เครื่องดื่ม,2,48.1,96.2,2025-02-26,09:33,Wednesday
O006498,C0332,M025,โค้ก,เครื่องดื่ม,2,34.2,68.4,2025-02-26,09:03,Wednesday
O006498,C0332,M010,หมี่กรอบ,อาหารหลัก,1,73.6,73.6,2025-02-26,08:02,Wednesday
O006499,C0312,M034,น้ำแดง,เครื่องดื่ม,1,16.74,16.74,2025-06-05,11:16,Thursday
O006500,C0199,M013,ยำวุ้นเส้น,อาหารหลัก,1,37.85,37.85,2025-05-14,17:18,Wednesday
O006500,C0199,M003,ต้มยำกุ้ง,อาหารหลัก,1,118.59,118.59,2025-05-14,14:40,Wednesday
O006500,C0199,M021,ชาเย็น,เครื่องดื่ม,2,32.13,64.26,2025-05-14,16:58,Wednesday
O006501,C0467,M039,ลูกชุบ,ของหวาน,2,32.24,64.48,2025-06-17,18:39,Tuesday
O006502,C0357,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-03-15,19:52,Saturday
O006503,C0490,M042,ไอติม,ของหวาน,2,37.48,74.96,2025-04-10,12:40,Thursday
O006504,C0491,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,64.32,64.32,2025-02-26,11:07,Wednesday
O006504,C0491,M004,แกงเขียวหวานไก่,อาหารหลัก,1,111.87,111.87,2025-02-26,12:03,Wednesday
O006505,C0423,M008,แกงส้มปลา,อาหารหลัก,2,84.02,168.04,2025-03-23,18:39,Sunday
O006505,C0423,M025,โค้ก,เครื่องดื่ม,1,34.2,34.2,2025-03-23,20:39,Sunday
O006505,C0423,M019,แกงเปอะ,อาหารหลัก,1,106.03,106.03,2025-03-23,18:57,Sunday
O006506,C0108,M028,ชาร้อน,เครื่องดื่ม,2,15.0,30.0,2025-05-22,14:42,Thursday
O006507,C0402,M013,ยำวุ้นเส้น,อาหารหลัก,1,37.85,37.85,2025-05-19,17:31,Monday
O006508,C0029,M022,กาแฟเย็น,เครื่องดื่ม,1,25.47,25.47,2025-07-28,18:28,Monday
O006508,C0029,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,48.73,48.73,2025-07-28,20:23,Monday
O006509,C0038,M035,นมเย็น,เครื่องดื่ม,1,48.1,48.1,2025-03-07,23:15,Friday
O006509,C0038,M040,ฟักทอง,ของหวาน,1,31.02,31.02,2025-03-07,23:57,Friday
O006509,C0038,M037,ทับทิมกรอบ,ของหวาน,1,57.51,57.51,2025-03-07,21:41,Friday
O006509,C0038,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,16.95,16.95,2025-03-07,21:47,Friday
O006510,C0131,M028,ชาร้อน,เครื่องดื่ม,1,15.0,15.0,2025-05-10,21:05,Saturday
O006511,C0016,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,16.95,16.95,2025-04-26,17:53,Saturday
O006512,C0170,M029,กาแฟร้อน,เครื่องดื่ม,2,22.0,44.0,2025-06-07,20:45,Saturday
O006513,C0133,M017,หอยทอด,อาหารหลัก,1,92.38,92.38,2025-07-29,14:01,Tuesday
O006514,C0185,M024,น้ำมะนาว,เครื่องดื่ม,1,18.17,18.17,2025-04-17,11:25,Thursday
O006515,C0201,M013,ยำวุ้นเส้น,อาหารหลัก,1,37.85,37.85,2025-06-06,19:24,Friday
O006516,C0168,M035,นมเย็น,เครื่องดื่ม,2,48.1,96.2,2025-04-06,11:02,Sunday
O006516,C0168,M040,ฟักทอง,ของหวาน,2,31.02,62.04,2025-04-06,11:50,Sunday
