order_id,customer_id,menu_id,menu_name,category,quantity,unit_price,amount,order_date,order_time,day_of_week
O005163,C0285,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-03-07,21:28,Friday
O005163,C0285,M037,ทับทิมกรอบ,ของหวาน,2,39.99,79.98,2025-03-07,21:46,Friday
O005164,C0460,M019,แกงเปอะ,อาหารหลัก,2,52.13,104.26,2025-05-21,19:45,Wednesday
O005165,C0378,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,106.97,106.97,2025-05-12,21:42,Monday
O005166,C0333,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-02-04,11:18,Tuesday
O005166,C0333,M004,แกงเขียวหวานไก่,อาหารหลัก,1,141.75,141.75,2025-02-04,12:57,Tuesday
O005166,C0333,M033,เบียร์,เครื่องดื่ม,2,23.02,46.04,2025-02-04,12:57,Tuesday
O005167,C0451,M034,น้ำแดง,เครื่องดื่ม,2,37.36,74.72,2025-04-11,23:46,Friday
O005168,C0257,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-02-05,18:42,Wednesday
O005168,C0257,M029,กาแฟร้อน,เครื่องดื่ม,2,21.37,42.74,2025-02-05,21:39,Wednesday
O005168,C0257,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,82.87,165.74,2025-02-05,17:53,Wednesday
O005169,C0281,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-03-23,20:43,Sunday
O005169,C0281,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-03-23,20:16,Sunday
O005170,C0372,M035,นมเย็น,เครื่องดื่ม,2,19.98,39.96,2025-02-23,18:53,Sunday
O005170,C0372,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-02-23,21:29,Sunday
O005170,C0372,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-02-23,19:48,Sunday
O005170,C0372,M045,บราวนี่,ของหวาน,1,54.14,54.14,2025-02-23,18:51,Sunday
O005171,C0338,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-07-07,13:28,Monday
O005171,C0338,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-07-07,11:15,Monday
O005171,C0338,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-07-07,13:25,Monday
O005172,C0038,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-04-12,22:17,Saturday
O005172,C0038,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-04-12,21:18,Saturday
O005173,C0441,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-03-28,13:38,Friday
O005173,C0441,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-03-28,12:46,Friday
O005173,C0441,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-03-28,12:06,Friday
O005174,C0232,M040,ฟักทอง,ของหวาน,2,15.0,30.0,2025-03-11,17:30,Tuesday
O005174,C0232,M025,โค้ก,เครื่องดื่ม,2,27.11,54.22,2025-03-11,19:21,Tuesday
O005175,C0467,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-02-06,21:19,Thursday
O005175,C0467,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-02-06,18:06,Thursday
O005176,C0446,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-07-18,11:51,Friday
O005176,C0446,M040,ฟักทอง,ของหวาน,2,15.0,30.0,2025-07-18,12:34,Friday
O005176,C0446,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-07-18,12:28,Friday
O005177,C0009,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-03-29,21:20,Saturday
O005177,C0009,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-03-29,21:15,Saturday
O005178,C0049,M010,หมี่กรอบ,อาหารหลัก,2,79.11,158.22,2025-04-11,13:55,Friday
O005178,C0049,M040,ฟักทอง,ของหวาน,2,15.0,30.0,2025-04-11,13:14,Friday
O005178,C0049,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-04-11,14:28,Friday
O005179,C0316,M022,กาแฟเย็น,เครื่องดื่ม,2,24.59,49.18,2025-03-01,20:21,Saturday
O005180,C0044,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-07-30,12:33,Wednesday
O005180,C0044,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-07-30,14:10,Wednesday
O005181,C0279,M021,ชาเย็น,เครื่องดื่ม,1,15.0,15.0,2025-03-02,16:28,Sunday
O005182,C0054,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-04-17,21:27,Thursday
O005182,C0054,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-04-17,22:42,Thursday
O005183,C0189,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-05-07,17:06,Wednesday
O005183,C0189,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-05-07,19:57,Wednesday
O005184,C0367,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-07-12,08:09,Saturday
O005184,C0367,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-07-12,10:20,Saturday
O005185,C0454,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-02-28,11:14,Friday
O005185,C0454,M005,ส้มตำ,อาหารหลัก,2,106.32,212.64,2025-02-28,11:07,Friday
O005186,C0321,M037,ทับทิมกรอบ,ของหวาน,2,39.99,79.98,2025-04-04,12:28,Friday
O005187,C0252,M037,ทับทิมกรอบ,ของหวาน,2,39.99,79.98,2025-05-22,20:28,Thursday
O005188,C0171,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-03-30,19:27,Sunday
O005188,C0171,M045,บราวนี่,ของหวาน,2,54.14,108.28,2025-03-30,17:05,Sunday
O005188,C0171,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-03-30,20:53,Sunday
O005188,C0171,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-03-30,18:35,Sunday
O005189,C0331,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-02-14,12:08,Friday
O005189,C0331,M036,ขนมครก,ของหวาน,1,40.69,40.69,2025-02-14,12:19,Friday
O005190,C0453,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-06-22,20:59,Sunday
O005190,C0453,M021,ชาเย็น,เครื่องดื่ม,1,15.0,15.0,2025-06-22,21:51,Sunday
O005191,C0148,M002,ข้าวผัด,อาหารหลัก,1,79.56,79.56,2025-03-01,13:50,Saturday
O005191,C0148,M005,ส้มตำ,อาหารหลัก,2,106.32,212.64,2025-03-01,11:18,Saturday
O005191,C0148,M007,ผัดกะเพรา,อาหารหลัก,2,72.67,145.34,2025-03-01,12:59,Saturday
O005192,C0479,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-06-08,14:59,Sunday
O005192,C0479,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-06-08,16:32,Sunday
O005192,C0479,M028,ชาร้อน,เครื่องดื่ม,1,21.06,21.06,2025-06-08,17:50,Sunday
O005193,C0008,M003,ต้มยำกุ้ง,อาหารหลัก,1,102.11,102.11,2025-05-19,14:45,Monday
O005194,C0002,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-06-30,18:11,Monday
O005194,C0002,M036,ขนมครก,ของหวาน,2,40.69,81.38,2025-06-30,20:43,Monday
O005195,C0265,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-02-03,21:33,Monday
O005196,C0230,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-06-05,21:37,Thursday
O005196,C0230,M032,น้ำอัดลม,เครื่องดื่ม,2,23.27,46.54,2025-06-05,17:59,Thursday
O005197,C0391,M026,สไปรท์,เครื่องดื่ม,2,22.02,44.04,2025-07-12,17:55,Saturday
O005198,C0067,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-05-02,16:13,Friday
O005199,C0438,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-04-27,07:36,Sunday
O005199,C0438,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-04-27,07:36,Sunday
O005200,C0030,M042,ไอติม,ของหวาน,1,29.5,29.5,2025-03-28,14:19,Friday
O005200,C0030,M002,ข้าวผัด,อาหารหลัก,2,79.56,159.12,2025-03-28,14:50,Friday
O005201,C0039,M007,ผัดกะเพรา,อาหารหลัก,2,72.67,145.34,2025-05-19,19:04,Monday
O005201,C0039,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-05-19,18:10,Monday
O005202,C0334,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-06-27,20:49,Friday
O005202,C0334,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-06-27,17:34,Friday
O005203,C0145,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-05-06,13:59,Tuesday
O005203,C0145,M002,ข้าวผัด,อาหารหลัก,2,79.56,159.12,2025-05-06,12:29,Tuesday
O005204,C0397,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-04-17,17:56,Thursday
O005204,C0397,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,2,40.06,80.12,2025-04-17,16:12,Thursday
O005204,C0397,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-04-17,14:41,Thursday
O005205,C0264,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-04-07,19:12,Monday
O005205,C0264,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-04-07,20:34,Monday
O005205,C0264,M026,สไปรท์,เครื่องดื่ม,2,22.02,44.04,2025-04-07,17:35,Monday
O005206,C0453,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-02-21,19:49,Friday
O005206,C0453,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-02-21,21:38,Friday
O005206,C0453,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-02-21,18:16,Friday
O005206,C0453,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-02-21,17:06,Friday
O005207,C0014,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-06-14,14:36,Saturday
O005207,C0014,M020,ข้าวกะเพรา,อาหารหลัก,2,120.47,240.94,2025-06-14,14:45,Saturday
O005208,C0205,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-06-18,14:50,Wednesday
O005209,C0422,M042,ไอติม,ของหวาน,2,29.5,59.0,2025-03-18,17:34,Tuesday
O005209,C0422,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-03-18,16:14,Tuesday
O005210,C0101,M017,หอยทอด,อาหารหลัก,1,105.73,105.73,2025-03-24,18:18,Monday
O005211,C0123,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-05-05,19:23,Monday
O005211,C0123,M010,หมี่กรอบ,อาหารหลัก,2,79.11,158.22,2025-05-05,17:08,Monday
O005212,C0146,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-02-11,17:34,Tuesday
O005212,C0146,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-02-11,20:14,Tuesday
O005213,C0428,M027,น้ำเปล่า,เครื่องดื่ม,2,23.37,46.74,2025-02-05,23:55,Wednesday
O005213,C0428,M037,ทับทิมกรอบ,ของหวาน,2,39.99,79.98,2025-02-05,21:13,Wednesday
O005214,C0246,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-07-05,13:32,Saturday
O005214,C0246,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-07-05,13:55,Saturday
O005215,C0485,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-05-25,17:47,Sunday
O005216,C0122,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-04-01,21:02,Tuesday
O005216,C0122,M029,กาแฟร้อน,เครื่องดื่ม,2,21.37,42.74,2025-04-01,21:54,Tuesday
O005217,C0181,M015,ข้าวคลุกกะปิ,อาหารหลัก,2,66.74,133.48,2025-03-14,13:27,Friday
O005218,C0214,M046,ผลไม้,ของหวาน,2,33.31,66.62,2025-06-25,21:23,Wednesday
O005219,C0398,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-07-01,08:19,Tuesday
O005219,C0398,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-07-01,07:16,Tuesday
O005220,C0180,M041,บัวลอย,ของหวาน,2,39.13,78.26,2025-06-27,16:28,Friday
O005221,C0023,M021,ชาเย็น,เครื่องดื่ม,2,15.0,30.0,2025-05-19,19:28,Monday
O005221,C0023,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-05-19,20:13,Monday
O005221,C0023,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-05-19,21:58,Monday
O005222,C0312,M022,กาแฟเย็น,เครื่องดื่ม,2,24.59,49.18,2025-02-25,18:00,Tuesday
O005223,C0189,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-06-23,21:15,Monday
O005223,C0189,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-06-23,21:25,Monday
O005224,C0365,M017,หอยทอด,อาหารหลัก,2,105.73,211.46,2025-02-12,17:06,Wednesday
O005224,C0365,M015,ข้าวคลุกกะปิ,อาหารหลัก,2,66.74,133.48,2025-02-12,15:22,Wednesday
O005225,C0426,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-05-21,23:38,Wednesday
O005225,C0426,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-05-21,22:19,Wednesday
O005225,C0426,M009,ข้าวซอย,อาหารหลัก,2,70.05,140.1,2025-05-21,21:04,Wednesday
O005226,C0145,M002,ข้าวผัด,อาหารหลัก,2,79.56,159.12,2025-04-21,14:14,Monday
O005226,C0145,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-04-21,12:26,Monday
O005227,C0407,M019,แกงเปอะ,อาหารหลัก,2,52.13,104.26,2025-07-06,17:30,Sunday
O005228,C0489,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-06-29,13:50,Sunday
O005228,C0489,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-06-29,12:02,Sunday
O005229,C0371,M041,บัวลอย,ของหวาน,2,39.13,78.26,2025-05-13,12:12,Tuesday
O005229,C0371,M035,นมเย็น,เครื่องดื่ม,2,19.98,39.96,2025-05-13,12:51,Tuesday
O005230,C0138,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-07-09,20:03,Wednesday
O005230,C0138,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-07-09,19:41,Wednesday
O005231,C0107,M032,น้ำอัดลม,เครื่องดื่ม,2,23.27,46.54,2025-06-11,08:08,Wednesday
O005232,C0272,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-02-07,16:53,Friday
O005232,C0272,M043,เค้ก,ของหวาน,1,30.26,30.26,2025-02-07,14:58,Friday
O005232,C0272,M004,แกงเขียวหวานไก่,อาหารหลัก,2,141.75,283.5,2025-02-07,17:45,Friday
O005233,C0165,M001,ผัดไทย,อาหารหลัก,2,107.06,214.12,2025-02-25,17:37,Tuesday
O005233,C0165,M028,ชาร้อน,เครื่องดื่ม,1,21.06,21.06,2025-02-25,20:39,Tuesday
O005234,C0492,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-05-05,17:08,Monday
O005235,C0408,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-06-15,13:26,Sunday
O005236,C0401,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-07-13,17:35,Sunday
O005236,C0401,M031,น้ำแข็งใส,เครื่องดื่ม,1,38.23,38.23,2025-07-13,14:05,Sunday
O005236,C0401,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-07-13,15:57,Sunday
O005237,C0349,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-08-02,11:21,Saturday
O005237,C0349,M021,ชาเย็น,เครื่องดื่ม,2,15.0,30.0,2025-08-02,12:55,Saturday
O005238,C0010,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-03-18,23:16,Tuesday
O005239,C0196,M043,เค้ก,ของหวาน,1,30.26,30.26,2025-03-01,13:19,Saturday
O005240,C0177,M013,ยำวุ้นเส้น,อาหารหลัก,2,43.19,86.38,2025-04-22,13:53,Tuesday
O005241,C0377,M006,ลาบหมู,อาหารหลัก,1,52.65,52.65,2025-03-30,20:53,Sunday
O005242,C0185,M036,ขนมครก,ของหวาน,2,40.69,81.38,2025-06-02,16:59,Monday
O005242,C0185,M010,หมี่กรอบ,อาหารหลัก,2,79.11,158.22,2025-06-02,16:42,Monday
O005243,C0362,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-03-14,18:06,Friday
O005244,C0417,M028,ชาร้อน,เครื่องดื่ม,2,21.06,42.12,2025-02-16,17:04,Sunday
O005245,C0076,M003,ต้มยำกุ้ง,อาหารหลัก,2,102.11,204.22,2025-05-16,13:23,Friday
O005245,C0076,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-05-16,11:58,Friday
O005246,C0245,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-04-14,20:04,Monday
O005247,C0274,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-04-29,14:59,Tuesday
O005247,C0274,M039,ลูกชุบ,ของหวาน,1,34.8,34.8,2025-04-29,14:08,Tuesday
O005247,C0274,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-04-29,17:26,Tuesday
O005247,C0274,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-04-29,14:48,Tuesday
O005248,C0403,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-03-07,20:45,Friday
O005248,C0403,M011,ปลากะพงนึ่งมะนาว,อาหารหลัก,1,40.06,40.06,2025-03-07,21:32,Friday
O005248,C0403,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-03-07,20:32,Friday
O005248,C0403,M037,ทับทิมกรอบ,ของหวาน,1,39.99,39.99,2025-03-07,17:22,Friday
O005249,C0420,M034,น้ำแดง,เครื่องดื่ม,1,37.36,37.36,2025-06-17,19:53,Tuesday
O005249,C0420,M045,บราวนี่,ของหวาน,2,54.14,108.28,2025-06-17,17:19,Tuesday
O005249,C0420,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-06-17,19:55,Tuesday
O005250,C0032,M004,แกงเขียวหวานไก่,อาหารหลัก,2,141.75,283.5,2025-04-01,09:00,Tuesday
O005250,C0032,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-04-01,10:36,Tuesday
O005251,C0160,M024,น้ำมะนาว,เครื่องดื่ม,1,21.08,21.08,2025-05-20,15:48,Tuesday
O005251,C0160,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-05-20,14:57,Tuesday
O005252,C0116,M028,ชาร้อน,เครื่องดื่ม,2,21.06,42.12,2025-04-27,19:12,Sunday
O005253,C0291,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-05-02,19:25,Friday
O005253,C0291,M001,ผัดไทย,อาหารหลัก,2,107.06,214.12,2025-05-02,19:13,Friday
O005254,C0204,M041,บัวลอย,ของหวาน,2,39.13,78.26,2025-02-11,11:08,Tuesday
O005254,C0204,M001,ผัดไทย,อาหารหลัก,1,107.06,107.06,2025-02-11,11:41,Tuesday
O005254,C0204,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-02-11,11:43,Tuesday
O005255,C0103,M032,น้ำอัดลม,เครื่องดื่ม,1,23.27,23.27,2025-03-18,21:57,Tuesday
O005255,C0103,M036,ขนมครก,ของหวาน,2,40.69,81.38,2025-03-18,21:27,Tuesday
O005256,C0392,M034,น้ำแดง,เครื่องดื่ม,1,37.36,37.36,2025-02-14,09:21,Friday
O005256,C0392,M003,ต้มยำกุ้ง,อาหารหลัก,2,102.11,204.22,2025-02-14,07:31,Friday
O005257,C0366,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-05-27,17:18,Tuesday
O005257,C0366,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-05-27,17:17,Tuesday
O005257,C0366,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-05-27,20:39,Tuesday
O005258,C0177,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-04-21,11:26,Monday
O005258,C0177,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-04-21,13:20,Monday
O005258,C0177,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-04-21,14:17,Monday
O005258,C0177,M010,หมี่กรอบ,อาหารหลัก,1,79.11,79.11,2025-04-21,12:58,Monday
O005259,C0226,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-07-09,21:35,Wednesday
O005259,C0226,M007,ผัดกะเพรา,อาหารหลัก,1,72.67,72.67,2025-07-09,18:55,Wednesday
O005260,C0071,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-07-01,12:43,Tuesday
O005261,C0318,M031,น้ำแข็งใส,เครื่องดื่ม,2,38.23,76.46,2025-05-15,11:01,Thursday
O005261,C0318,M026,สไปรท์,เครื่องดื่ม,1,22.02,22.02,2025-05-15,11:39,Thursday
O005262,C0072,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-07-10,17:41,Thursday
O005263,C0216,M025,โค้ก,เครื่องดื่ม,1,27.11,27.11,2025-04-04,18:36,Friday
O005264,C0349,M009,ข้าวซอย,อาหารหลัก,1,70.05,70.05,2025-04-02,12:32,Wednesday
O005265,C0268,M020,ข้าวกะเพรา,อาหารหลัก,2,120.47,240.94,2025-03-11,17:35,Tuesday
O005266,C0010,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-07-10,23:34,Thursday
O005266,C0010,M034,น้ำแดง,เครื่องดื่ม,1,37.36,37.36,2025-07-10,22:59,Thursday
O005266,C0010,M044,คุกกี้,ของหวาน,1,52.67,52.67,2025-07-10,22:53,Thursday
O005267,C0363,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-07-26,11:22,Saturday
O005268,C0289,M024,น้ำมะนาว,เครื่องดื่ม,2,21.08,42.16,2025-03-08,23:15,Saturday
O005269,C0200,M035,นมเย็น,เครื่องดื่ม,1,19.98,19.98,2025-05-27,10:19,Tuesday
O005269,C0200,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-05-27,08:57,Tuesday
O005269,C0200,M034,น้ำแดง,เครื่องดื่ม,2,37.36,74.72,2025-05-27,08:39,Tuesday
O005269,C0200,M025,โค้ก,เครื่องดื่ม,2,27.11,54.22,2025-05-27,08:48,Tuesday
O005270,C0369,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-03-04,17:12,Tuesday
O005270,C0369,M028,ชาร้อน,เครื่องดื่ม,2,21.06,42.12,2025-03-04,18:55,Tuesday
O005270,C0369,M033,เบียร์,เครื่องดื่ม,1,23.02,23.02,2025-03-04,20:54,Tuesday
O005270,C0369,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-03-04,21:30,Tuesday
O005271,C0448,M015,ข้าวคลุกกะปิ,อาหารหลัก,1,66.74,66.74,2025-03-05,21:41,Wednesday
O005272,C0458,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-06-05,07:38,Thursday
O005273,C0398,M031,น้ำแข็งใส,เครื่องดื่ม,1,38.23,38.23,2025-04-13,10:27,Sunday
O005274,C0493,M022,กาแฟเย็น,เครื่องดื่ม,1,24.59,24.59,2025-06-22,20:01,Sunday
O005275,C0200,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-04-05,09:23,Saturday
O005275,C0200,M038,ข้าวเหนียวมะม่วง,ของหวาน,2,27.56,55.12,2025-04-05,10:01,Saturday
O005276,C0183,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-02-14,21:36,Friday
O005277,C0152,M016,ไก่ทอดหาดใหญ่,อาหารหลัก,1,72.24,72.24,2025-02-03,13:12,Monday
O005277,C0152,M012,แกงมัสมั่นเนื้อ,อาหารหลัก,1,106.97,106.97,2025-02-03,14:47,Monday
O005278,C0483,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-05-13,14:31,Tuesday
O005278,C0483,M040,ฟักทอง,ของหวาน,1,15.0,15.0,2025-05-13,12:37,Tuesday
O005278,C0483,M042,ไอติม,ของหวาน,2,29.5,59.0,2025-05-13,11:22,Tuesday
O005279,C0044,M038,ข้าวเหนียวมะม่วง,ของหวาน,1,27.56,27.56,2025-05-07,11:31,Wednesday
O005279,C0044,M045,บราวนี่,ของหวาน,1,54.14,54.14,2025-05-07,14:45,Wednesday
O005280,C0054,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-07-07,23:09,Monday
O005281,C0050,M041,บัวลอย,ของหวาน,1,39.13,39.13,2025-05-20,11:38,Tuesday
O005282,C0099,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-03-05,17:08,Wednesday
O005283,C0065,M007,ผัดกะเพรา,อาหารหลัก,2,72.67,145.34,2025-03-07,23:43,Friday
O005283,C0065,M005,ส้มตำ,อาหารหลัก,1,106.32,106.32,2025-03-07,23:33,Friday
O005284,C0483,M013,ยำวุ้นเส้น,อาหารหลัก,1,43.19,43.19,2025-04-17,14:55,Thursday
O005284,C0483,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-04-17,13:33,Thursday
O005285,C0182,M019,แกงเปอะ,อาหารหลัก,1,52.13,52.13,2025-05-31,18:42,Saturday
O005286,C0209,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-02-10,10:25,Monday
O005286,C0209,M029,กาแฟร้อน,เครื่องดื่ม,1,21.37,21.37,2025-02-10,10:19,Monday
O005286,C0209,M030,น้ำผลไม้รวม,เครื่องดื่ม,1,31.98,31.98,2025-02-10,07:35,Monday
O005287,C0093,M046,ผลไม้,ของหวาน,1,33.31,33.31,2025-02-19,17:18,Wednesday
O005287,C0093,M027,น้ำเปล่า,เครื่องดื่ม,1,23.37,23.37,2025-02-19,17:13,Wednesday
O005287,C0093,M018,ผัดซีอิ๊ว,อาหารหลัก,1,64.8,64.8,2025-02-19,18:04,Wednesday
O005288,C0062,M023,น้ำส้ม,เครื่องดื่ม,1,21.78,21.78,2025-07-22,09:45,Tuesday
O005288,C0062,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,2,82.87,165.74,2025-07-22,07:36,Tuesday
O005289,C0269,M014,ก๋วยเตี๋ยวต้มยำ,อาหารหลัก,1,82.87,82.87,2025-03-03,16:28,Monday
O005289,C0269,M006,ลาบหมู,อาหารหลัก,1,52.65,52.65,2025-03-03,15:59,Monday
O005289,C0269,M020,ข้าวกะเพรา,อาหารหลัก,1,120.47,120.47,2025-03-03,15:01,Monday
O005290,C0244,M008,แกงส้มปลา,อาหารหลัก,1,106.01,106.01,2025-02-13,11:42,Thursday
