customer_id,menu_id,rating,age,avg_budget,gender_encoded,preferred_time_encoded,price,popularity,category_encoded
C0055,M019,1,47,273.81,0,1,106.03,4.0,1
C0228,M042,1,45,249.63,0,1,37.48,4.7,0
C0482,M032,0,56,240.03,0,1,15.0,3.0,2
C0498,M025,1,34,240.55,0,2,34.2,5.0,2
C0023,M037,1,34,382.25,1,1,57.51,3.8,0
C0353,M006,1,47,205.22,0,1,78.26,4.9,1
C0126,M046,0,48,309.23,0,3,34.35,3.1,0
C0049,M015,1,31,346.78,1,1,48.73,4.3,1
C0149,M010,1,50,206.7,1,1,73.6,4.9,1
C0084,M005,1,39,297.81,1,3,34.2,5.0,1
C0020,M001,1,24,242.61,0,1,111.94,4.3,1
C0380,M010,1,27,252.23,1,1,73.6,4.9,1
C0238,M040,1,48,326.74,0,3,31.02,4.4,0
C0452,M040,1,18,197.91,0,1,31.02,4.4,0
C0289,M009,1,20,152.19,0,0,93.4,4.9,1
C0032,M027,1,41,192.41,1,3,15.0,4.3,2
C0410,M020,1,43,174.2,1,1,88.49,3.1,1
C0309,M035,1,42,188.31,0,0,48.1,2.9,2
C0084,M009,1,39,297.81,1,3,93.4,4.9,1
C0251,M015,1,23,83.99,0,3,48.73,4.3,1
C0444,M010,1,41,299.87,0,2,73.6,4.9,1
C0474,M013,1,29,398.27,0,1,37.85,2.8,1
C0112,M036,1,50,325.24,1,1,30.04,5.0,0
C0247,M004,0,34,235.47,0,1,111.87,3.1,1
C0206,M025,0,45,328.72,1,1,34.2,5.0,2
C0444,M010,1,41,299.87,0,2,73.6,4.9,1
C0192,M011,1,38,358.13,0,3,113.87,4.6,1
C0232,M029,1,42,282.14,1,3,22.0,3.2,2
C0469,M015,1,35,434.67,0,0,48.73,4.3,1
C0285,M024,1,30,337.56,0,1,18.17,3.7,2
C0180,M026,1,52,332.6,0,3,28.14,4.4,2
C0451,M030,1,36,436.74,0,3,16.95,3.2,2
C0456,M041,0,22,180.3,1,2,32.56,4.9,0
C0319,M019,1,57,167.02,1,1,106.03,4.0,1
C0250,M006,1,52,217.72,1,4,78.26,4.9,1
C0091,M036,1,49,284.24,1,4,30.04,5.0,0
C0227,M006,1,27,269.77,0,1,78.26,4.9,1
C0285,M020,1,30,337.56,0,1,88.49,3.1,1
C0385,M022,1,25,257.26,1,2,25.47,5.0,2
C0312,M004,1,61,163.48,0,3,111.87,3.1,1
C0131,M032,1,20,105.81,1,2,15.0,3.0,2
C0080,M032,1,21,53.0,1,4,15.0,3.0,2
C0382,M013,1,55,316.33,1,0,37.85,2.8,1
C0174,M025,1,27,352.46,1,3,34.2,5.0,2
C0446,M031,1,33,342.03,0,2,15.0,4.2,2
C0011,M024,1,42,315.32,1,1,18.17,3.7,2
C0131,M005,1,20,105.81,1,2,34.2,5.0,1
C0369,M036,1,34,276.08,0,2,30.04,5.0,0
C0494,M022,1,60,391.66,0,1,25.47,5.0,2
C0467,M036,1,21,205.15,0,1,30.04,5.0,0
C0100,M025,0,26,378.18,0,0,34.2,5.0,2
C0089,M020,1,36,388.75,0,3,88.49,3.1,1
C0378,M037,0,44,330.79,1,2,57.51,3.8,0
C0085,M023,1,28,351.24,1,1,37.23,3.5,2
C0425,M030,1,49,430.52,0,1,16.95,3.2,2
C0409,M027,1,58,233.2,1,1,15.0,4.3,2
C0276,M003,0,47,109.3,1,3,118.59,4.6,1
C0374,M010,1,59,179.53,0,3,73.6,4.9,1
C0074,M015,1,34,297.35,1,3,48.73,4.3,1
C0233,M044,1,50,267.93,1,3,22.4,4.2,0
C0048,M017,1,64,335.56,1,3,92.38,4.5,1
C0038,M028,1,25,163.32,1,2,15.0,3.1,2
C0019,M027,1,19,119.91,0,4,15.0,4.3,2
C0164,M036,1,56,296.23,1,1,30.04,5.0,0
C0072,M029,1,29,317.46,1,3,22.0,3.2,2
C0306,M036,1,40,187.24,1,0,30.04,5.0,0
C0490,M042,1,51,242.32,1,3,37.48,4.7,0
C0155,M034,1,30,289.28,0,1,16.74,4.9,2
C0222,M006,1,24,126.13,0,1,78.26,4.9,1
C0493,M045,1,57,247.2,1,3,45.15,3.1,0
C0010,M043,1,61,96.94,1,1,34.4,4.4,0
C0354,M041,1,28,450.5,1,4,32.56,4.9,0
C0322,M036,1,51,145.23,1,1,30.04,5.0,0
C0161,M031,0,18,72.56,0,2,15.0,4.2,2
C0397,M042,0,60,258.75,1,0,37.48,4.7,0
C0319,M003,1,57,167.02,1,1,118.59,4.6,1
C0126,M042,1,48,309.23,0,3,37.48,4.7,0
C0074,M031,1,34,297.35,1,3,15.0,4.2,2
C0130,M035,1,48,150.34,1,0,48.1,2.9,2
C0264,M042,1,36,381.29,1,1,37.48,4.7,0
C0317,M006,1,53,439.95,1,3,78.26,4.9,1
C0362,M033,1,21,85.44,1,4,23.34,4.7,2
C0426,M027,1,46,204.11,1,1,15.0,4.3,2
C0029,M004,1,25,378.55,0,1,111.87,3.1,1
C0371,M003,1,57,269.36,0,3,118.59,4.6,1
C0310,M017,1,56,296.09,0,3,92.38,4.5,1
C0291,M043,1,36,249.68,1,1,34.4,4.4,0
C0066,M040,1,44,286.88,0,4,31.02,4.4,0
C0060,M013,1,23,194.63,1,0,37.85,2.8,1
C0404,M046,1,38,287.42,0,1,34.35,3.1,0
C0495,M044,1,57,125.36,0,1,22.4,4.2,0
C0036,M028,1,42,208.93,1,1,15.0,3.1,2
C0052,M003,1,49,172.76,0,0,118.59,4.6,1
C0415,M009,1,41,154.46,1,3,93.4,4.9,1
C0410,M036,0,43,174.2,1,1,30.04,5.0,0
C0288,M025,1,42,289.01,0,1,34.2,5.0,2
C0292,M041,0,59,333.63,1,3,32.56,4.9,0
C0075,M035,1,19,117.04,0,2,48.1,2.9,2
C0322,M044,1,51,145.23,1,1,22.4,4.2,0
C0041,M032,0,59,182.86,0,3,15.0,3.0,2
C0430,M035,1,45,395.44,1,1,48.1,2.9,2
C0253,M005,1,62,225.22,0,3,34.2,5.0,1
C0362,M022,1,21,85.44,1,4,25.47,5.0,2
C0466,M042,1,63,153.99,1,2,37.48,4.7,0
C0298,M005,1,47,267.12,0,1,34.2,5.0,1
C0289,M032,1,20,152.19,0,0,15.0,3.0,2
C0406,M005,1,38,352.4,0,3,34.2,5.0,1
C0371,M031,1,57,269.36,0,3,15.0,4.2,2
C0449,M044,1,24,218.16,0,1,22.4,4.2,0
C0049,M003,1,31,346.78,1,1,118.59,4.6,1
C0423,M029,1,47,187.4,0,1,22.0,3.2,2
C0443,M030,1,64,318.96,1,1,16.95,3.2,2
C0307,M003,1,63,221.34,1,3,118.59,4.6,1
C0288,M002,1,42,289.01,0,1,83.59,4.5,1
C0178,M006,1,49,254.87,0,2,78.26,4.9,1
C0413,M033,1,51,262.91,0,3,23.34,4.7,2
C0057,M038,1,60,379.83,0,3,64.32,3.1,0
C0105,M039,0,28,385.4,0,0,32.24,3.0,0
C0427,M005,1,47,274.25,1,1,34.2,5.0,1
C0466,M026,1,63,153.99,1,2,28.14,4.4,2
C0212,M008,1,56,303.36,0,0,84.02,4.2,1
C0296,M016,1,43,157.17,0,1,118.34,2.7,1
C0044,M038,1,40,337.97,0,1,64.32,3.1,0
C0169,M031,1,31,369.91,1,3,15.0,4.2,2
C0466,M046,1,63,153.99,1,2,34.35,3.1,0
C0293,M022,1,39,156.59,0,3,25.47,5.0,2
C0392,M021,1,23,166.32,1,1,32.13,4.5,2
C0089,M040,1,36,388.75,0,3,31.02,4.4,0
C0341,M040,0,37,137.25,1,1,31.02,4.4,0
C0098,M036,1,19,168.89,1,0,30.04,5.0,0
C0410,M022,1,43,174.2,1,1,25.47,5.0,2
C0410,M042,0,43,174.2,1,1,37.48,4.7,0
C0273,M039,1,32,359.37,0,1,32.24,3.0,0
C0091,M021,0,49,284.24,1,4,32.13,4.5,2
C0488,M031,1,60,261.62,0,1,15.0,4.2,2
C0094,M024,1,40,319.87,1,1,18.17,3.7,2
C0261,M002,1,48,275.56,1,1,83.59,4.5,1
C0123,M045,1,61,232.12,0,2,45.15,3.1,0
C0400,M011,1,59,285.37,0,1,113.87,4.6,1
C0069,M036,1,50,222.58,1,1,30.04,5.0,0
C0063,M025,1,28,222.6,1,3,34.2,5.0,2
C0036,M022,1,42,208.93,1,1,25.47,5.0,2
C0408,M044,1,43,215.85,0,1,22.4,4.2,0
C0317,M008,1,53,439.95,1,3,84.02,4.2,1
C0126,M001,1,48,309.23,0,3,111.94,4.3,1
C0095,M016,1,48,221.46,1,4,118.34,2.7,1
C0122,M021,0,34,286.27,0,1,32.13,4.5,2
C0391,M031,1,28,288.8,1,0,15.0,4.2,2
C0342,M038,1,64,253.85,0,1,64.32,3.1,0
C0162,M034,0,42,222.55,1,2,16.74,4.9,2
C0091,M022,1,49,284.24,1,4,25.47,5.0,2
C0067,M031,1,30,50.0,0,1,15.0,4.2,2
C0394,M009,1,60,201.59,0,0,93.4,4.9,1
C0234,M006,1,54,251.01,1,1,78.26,4.9,1
C0016,M009,1,26,383.25,0,1,93.4,4.9,1
C0069,M006,1,50,222.58,1,1,78.26,4.9,1
C0388,M028,1,53,358.45,1,1,15.0,3.1,2
C0233,M021,1,50,267.93,1,3,32.13,4.5,2
C0117,M038,1,44,95.09,1,1,64.32,3.1,0
C0439,M022,1,20,186.08,0,1,25.47,5.0,2
C0203,M019,1,30,276.08,1,1,106.03,4.0,1
C0343,M028,0,18,73.79,1,3,15.0,3.1,2
C0466,M020,1,63,153.99,1,2,88.49,3.1,1
C0415,M003,1,41,154.46,1,3,118.59,4.6,1
C0183,M025,1,29,343.93,0,0,34.2,5.0,2
C0027,M026,1,35,321.86,0,3,28.14,4.4,2
C0276,M024,0,47,109.3,1,3,18.17,3.7,2
C0037,M018,1,24,56.22,0,3,22.11,3.3,1
C0295,M025,1,31,178.15,0,3,34.2,5.0,2
C0033,M024,1,43,257.71,0,3,18.17,3.7,2
C0297,M009,1,64,194.02,1,0,93.4,4.9,1
C0204,M039,1,29,385.4,0,0,32.24,3.0,0
C0144,M040,1,40,231.05,0,0,31.02,4.4,0
C0469,M010,1,35,434.67,0,0,73.6,4.9,1
C0329,M043,1,41,50.0,1,0,34.4,4.4,0
C0145,M038,0,39,208.66,0,2,64.32,3.1,0
C0253,M022,1,62,225.22,0,3,25.47,5.0,2
C0400,M031,1,59,285.37,0,1,15.0,4.2,2
C0360,M027,0,54,288.04,1,1,15.0,4.3,2
C0499,M011,1,27,321.75,0,4,113.87,4.6,1
C0351,M040,0,19,269.49,1,0,31.02,4.4,0
C0380,M001,1,27,252.23,1,1,111.94,4.3,1
C0489,M004,1,34,556.01,1,3,111.87,3.1,1
C0497,M043,0,54,328.86,1,1,34.4,4.4,0
C0481,M013,1,43,315.95,1,0,37.85,2.8,1
C0056,M031,1,32,197.19,0,3,15.0,4.2,2
C0329,M044,1,41,50.0,1,0,22.4,4.2,0
C0075,M032,1,19,117.04,0,2,15.0,3.0,2
C0190,M036,1,62,112.69,1,1,30.04,5.0,0
C0252,M021,1,47,396.52,0,3,32.13,4.5,2
C0066,M009,1,44,286.88,0,4,93.4,4.9,1
C0330,M002,1,53,304.77,1,1,83.59,4.5,1
C0125,M022,1,54,240.07,0,3,25.47,5.0,2
C0366,M005,1,55,169.35,0,2,34.2,5.0,1
C0172,M008,0,27,250.16,0,3,84.02,4.2,1
C0432,M023,1,18,160.19,0,2,37.23,3.5,2
C0386,M018,1,29,244.74,0,1,22.11,3.3,1
C0330,M043,1,53,304.77,1,1,34.4,4.4,0
C0178,M015,1,49,254.87,0,2,48.73,4.3,1
C0333,M033,1,28,323.73,1,3,23.34,4.7,2
C0105,M016,1,28,385.4,0,0,118.34,2.7,1
C0006,M030,1,41,330.84,1,3,16.95,3.2,2
C0376,M034,1,47,334.35,1,0,16.74,4.9,2
C0221,M011,1,55,342.35,0,2,113.87,4.6,1
C0247,M006,1,34,235.47,0,1,78.26,4.9,1
C0010,M025,1,61,96.94,1,1,34.2,5.0,2
C0028,M033,1,32,388.18,0,3,23.34,4.7,2
C0170,M009,1,53,297.99,1,1,93.4,4.9,1
C0337,M008,1,28,133.06,0,3,84.02,4.2,1
C0080,M020,0,21,53.0,1,4,88.49,3.1,1
C0316,M025,1,64,368.4,0,2,34.2,5.0,2
C0097,M023,1,43,251.04,1,3,37.23,3.5,2
C0212,M019,1,56,303.36,0,0,106.03,4.0,1
C0348,M046,1,22,50.0,0,1,34.35,3.1,0
C0038,M036,1,25,163.32,1,2,30.04,5.0,0
C0482,M043,1,56,240.03,0,1,34.4,4.4,0
C0001,M024,1,56,205.98,1,4,18.17,3.7,2
C0083,M012,1,41,278.49,1,4,77.59,3.3,1
C0442,M005,1,45,263.8,0,0,34.2,5.0,1
C0434,M020,1,63,187.77,1,3,88.49,3.1,1
C0323,M023,1,62,289.73,0,3,37.23,3.5,2
C0199,M034,1,29,455.29,1,0,16.74,4.9,2
C0233,M004,1,50,267.93,1,3,111.87,3.1,1
C0404,M006,1,38,287.42,0,1,78.26,4.9,1
C0108,M003,0,52,95.23,0,3,118.59,4.6,1
C0294,M034,1,51,234.68,0,1,16.74,4.9,2
C0140,M015,1,53,319.75,1,1,48.73,4.3,1
C0444,M026,1,41,299.87,0,2,28.14,4.4,2
C0310,M016,0,56,296.09,0,3,118.34,2.7,1
C0267,M033,1,62,140.51,1,0,23.34,4.7,2
C0480,M006,1,53,191.94,0,4,78.26,4.9,1
C0343,M019,0,18,73.79,1,3,106.03,4.0,1
C0461,M004,1,63,143.26,1,1,111.87,3.1,1
C0019,M033,1,19,119.91,0,4,23.34,4.7,2
C0371,M017,1,57,269.36,0,3,92.38,4.5,1
C0289,M010,1,20,152.19,0,0,73.6,4.9,1
C0239,M043,1,18,210.02,1,1,34.4,4.4,0
C0211,M005,1,38,377.07,1,1,34.2,5.0,1
C0475,M005,1,62,169.7,0,2,34.2,5.0,1
C0247,M023,0,34,235.47,0,1,37.23,3.5,2
C0380,M028,1,27,252.23,1,1,15.0,3.1,2
C0350,M015,1,57,268.37,1,2,48.73,4.3,1
C0201,M040,1,52,354.44,0,1,31.02,4.4,0
C0009,M039,0,50,269.36,0,1,32.24,3.0,0
C0140,M013,0,53,319.75,1,1,37.85,2.8,1
C0500,M028,0,29,494.59,0,3,15.0,3.1,2
C0497,M023,1,54,328.86,1,1,37.23,3.5,2
C0197,M005,1,49,293.77,0,0,34.2,5.0,1
C0391,M042,1,28,288.8,1,0,37.48,4.7,0
C0009,M041,1,50,269.36,0,1,32.56,4.9,0
C0248,M045,1,30,139.94,0,2,45.15,3.1,0
C0056,M040,1,32,197.19,0,3,31.02,4.4,0
C0435,M027,1,51,221.05,0,0,15.0,4.3,2
C0375,M020,1,32,298.73,0,1,88.49,3.1,1
C0338,M027,1,61,293.47,0,3,15.0,4.3,2
C0482,M024,1,56,240.03,0,1,18.17,3.7,2
C0300,M012,1,52,200.37,0,1,77.59,3.3,1
C0332,M009,1,45,177.39,0,4,93.4,4.9,1
C0222,M026,1,24,126.13,0,1,28.14,4.4,2
C0395,M031,1,29,273.12,0,0,15.0,4.2,2
C0035,M034,1,58,182.53,1,3,16.74,4.9,2
C0174,M031,1,27,352.46,1,3,15.0,4.2,2
C0355,M040,0,26,249.16,0,1,31.02,4.4,0
C0081,M007,0,28,167.81,1,1,104.55,2.6,1
C0142,M046,0,40,239.78,1,1,34.35,3.1,0
C0233,M026,1,50,267.93,1,3,28.14,4.4,2
C0206,M021,1,45,328.72,1,1,32.13,4.5,2
C0442,M044,1,45,263.8,0,0,22.4,4.2,0
C0256,M022,1,39,435.39,0,3,25.47,5.0,2
C0281,M028,1,34,298.53,1,0,15.0,3.1,2
C0165,M012,0,22,83.66,1,3,77.59,3.3,1
C0231,M023,0,45,241.3,0,3,37.23,3.5,2
C0447,M004,0,21,65.34,0,1,111.87,3.1,1
C0170,M009,1,53,297.99,1,1,93.4,4.9,1
C0412,M027,1,44,314.59,0,1,15.0,4.3,2
C0225,M002,1,36,331.09,0,0,83.59,4.5,1
C0342,M010,1,64,253.85,0,1,73.6,4.9,1
C0317,M012,1,53,439.95,1,3,77.59,3.3,1
C0129,M034,1,20,160.7,1,4,16.74,4.9,2
C0183,M001,1,29,343.93,0,0,111.94,4.3,1
C0167,M006,1,43,351.35,0,1,78.26,4.9,1
C0444,M039,1,41,299.87,0,2,32.24,3.0,0
C0458,M042,1,51,76.41,0,1,37.48,4.7,0
C0262,M034,1,40,265.46,1,1,16.74,4.9,2
C0471,M014,1,55,238.1,0,2,95.03,2.7,1
C0353,M004,1,47,205.22,0,1,111.87,3.1,1
C0418,M038,1,39,115.51,0,4,64.32,3.1,0
C0068,M001,1,54,277.64,0,3,111.94,4.3,1
C0175,M031,1,36,416.32,0,1,15.0,4.2,2
C0196,M001,1,56,152.35,1,1,111.94,4.3,1
C0438,M039,1,18,213.58,1,1,32.24,3.0,0
C0017,M038,1,56,87.86,1,1,64.32,3.1,0
C0380,M007,1,27,252.23,1,1,104.55,2.6,1
C0005,M030,1,28,327.9,1,4,16.95,3.2,2
C0063,M042,1,28,222.6,1,3,37.48,4.7,0
C0436,M008,1,45,244.43,1,0,84.02,4.2,1
C0385,M042,1,25,257.26,1,2,37.48,4.7,0
C0141,M039,1,62,205.52,1,3,32.24,3.0,0
C0181,M037,1,50,420.64,0,4,57.51,3.8,0
C0480,M004,1,53,191.94,0,4,111.87,3.1,1
C0343,M012,0,18,73.79,1,3,77.59,3.3,1
C0489,M036,1,34,556.01,1,3,30.04,5.0,0
C0308,M010,0,32,390.19,0,0,73.6,4.9,1
C0328,M018,0,48,180.88,0,3,22.11,3.3,1
C0223,M044,1,42,110.54,0,1,22.4,4.2,0
C0422,M036,1,30,305.92,0,1,30.04,5.0,0
C0367,M029,1,50,251.47,1,2,22.0,3.2,2
C0381,M039,1,22,132.62,0,0,32.24,3.0,0
C0305,M031,1,62,282.02,1,4,15.0,4.2,2
C0282,M021,1,37,379.64,0,4,32.13,4.5,2
C0376,M011,1,47,334.35,1,0,113.87,4.6,1
C0179,M021,1,44,298.63,1,1,32.13,4.5,2
C0493,M030,1,57,247.2,1,3,16.95,3.2,2
C0128,M024,0,50,202.25,1,4,18.17,3.7,2
C0022,M018,0,31,299.45,1,4,22.11,3.3,1
C0293,M042,1,39,156.59,0,3,37.48,4.7,0
C0073,M026,1,56,96.5,0,2,28.14,4.4,2
C0056,M034,1,32,197.19,0,3,16.74,4.9,2
C0405,M017,1,43,453.1,0,0,92.38,4.5,1
C0316,M029,0,64,368.4,0,2,22.0,3.2,2
C0180,M032,1,52,332.6,0,3,15.0,3.0,2
C0047,M033,1,44,86.45,1,1,23.34,4.7,2
C0049,M015,1,31,346.78,1,1,48.73,4.3,1
C0199,M024,1,29,455.29,1,0,18.17,3.7,2
C0107,M003,0,52,238.56,1,3,118.59,4.6,1
C0365,M026,1,25,96.19,1,0,28.14,4.4,2
C0453,M009,1,64,130.11,0,2,93.4,4.9,1
C0253,M044,1,62,225.22,0,3,22.4,4.2,0
C0321,M038,1,54,361.66,1,1,64.32,3.1,0
C0332,M009,1,45,177.39,0,4,93.4,4.9,1
C0459,M004,1,61,221.6,1,1,111.87,3.1,1
C0181,M021,1,50,420.64,0,4,32.13,4.5,2
C0253,M022,1,62,225.22,0,3,25.47,5.0,2
C0256,M011,1,39,435.39,0,3,113.87,4.6,1
C0007,M024,0,20,126.53,1,1,18.17,3.7,2
C0195,M006,1,52,106.99,0,1,78.26,4.9,1
C0340,M042,1,36,199.8,1,2,37.48,4.7,0
C0155,M020,1,30,289.28,0,1,88.49,3.1,1
C0246,M026,0,44,188.3,1,3,28.14,4.4,2
C0494,M034,1,60,391.66,0,1,16.74,4.9,2
C0128,M034,0,50,202.25,1,4,16.74,4.9,2
C0337,M042,1,28,133.06,0,3,37.48,4.7,0
C0063,M015,1,28,222.6,1,3,48.73,4.3,1
C0382,M034,1,55,316.33,1,0,16.74,4.9,2
C0005,M021,1,28,327.9,1,4,32.13,4.5,2
C0348,M041,1,22,50.0,0,1,32.56,4.9,0
C0130,M037,1,48,150.34,1,0,57.51,3.8,0
C0288,M036,1,42,289.01,0,1,30.04,5.0,0
C0320,M034,0,58,234.77,1,3,16.74,4.9,2
C0212,M037,1,56,303.36,0,0,57.51,3.8,0
C0038,M009,1,25,163.32,1,2,93.4,4.9,1
C0445,M005,1,31,424.98,1,4,34.2,5.0,1
C0427,M013,1,47,274.25,1,1,37.85,2.8,1
C0436,M006,1,45,244.43,1,0,78.26,4.9,1
C0103,M005,1,37,325.05,1,2,34.2,5.0,1
C0005,M003,1,28,327.9,1,4,118.59,4.6,1
C0174,M036,1,27,352.46,1,3,30.04,5.0,0
C0190,M043,1,62,112.69,1,1,34.4,4.4,0
C0067,M017,0,30,50.0,0,1,92.38,4.5,1
C0395,M045,1,29,273.12,0,0,45.15,3.1,0
C0276,M022,1,47,109.3,1,3,25.47,5.0,2
C0493,M027,1,57,247.2,1,3,15.0,4.3,2
C0110,M026,0,37,261.67,0,3,28.14,4.4,2
C0259,M009,1,52,267.49,1,2,93.4,4.9,1
C0454,M044,1,19,206.96,0,4,22.4,4.2,0
C0179,M029,1,44,298.63,1,1,22.0,3.2,2
C0190,M023,1,62,112.69,1,1,37.23,3.5,2
C0158,M042,1,43,317.2,1,1,37.48,4.7,0
C0348,M004,0,22,50.0,0,1,111.87,3.1,1
C0101,M040,1,58,353.95,1,0,31.02,4.4,0
C0163,M010,1,57,264.71,1,1,73.6,4.9,1
C0302,M002,1,31,306.9,0,0,83.59,4.5,1
C0490,M025,1,51,242.32,1,3,34.2,5.0,2
C0469,M013,1,35,434.67,0,0,37.85,2.8,1
C0474,M001,1,29,398.27,0,1,111.94,4.3,1
C0129,M043,0,20,160.7,1,4,34.4,4.4,0
C0141,M010,0,62,205.52,1,3,73.6,4.9,1
C0264,M017,1,36,381.29,1,1,92.38,4.5,1
C0355,M003,1,26,249.16,0,1,118.59,4.6,1
C0160,M010,1,18,116.13,1,3,73.6,4.9,1
C0202,M006,1,39,302.1,0,1,78.26,4.9,1
C0081,M018,1,28,167.81,1,1,22.11,3.3,1
C0184,M028,1,27,289.15,1,3,15.0,3.1,2
C0183,M024,1,29,343.93,0,0,18.17,3.7,2
C0441,M002,1,64,327.02,1,3,83.59,4.5,1
C0284,M013,1,19,125.93,1,0,37.85,2.8,1
C0380,M023,1,27,252.23,1,1,37.23,3.5,2
C0378,M019,1,44,330.79,1,2,106.03,4.0,1
C0188,M018,1,43,212.84,1,2,22.11,3.3,1
C0369,M032,1,34,276.08,0,2,15.0,3.0,2
C0096,M046,0,33,355.61,0,1,34.35,3.1,0
C0342,M035,0,64,253.85,0,1,48.1,2.9,2
C0283,M018,1,41,260.24,0,1,22.11,3.3,1
C0394,M044,1,60,201.59,0,0,22.4,4.2,0
C0007,M039,0,20,126.53,1,1,32.24,3.0,0
C0349,M023,0,40,137.98,0,4,37.23,3.5,2
C0355,M022,0,26,249.16,0,1,25.47,5.0,2
C0469,M019,1,35,434.67,0,0,106.03,4.0,1
C0308,M009,1,32,390.19,0,0,93.4,4.9,1
C0226,M043,1,44,368.03,1,1,34.4,4.4,0
C0328,M031,1,48,180.88,0,3,15.0,4.2,2
C0159,M023,1,40,392.5,1,1,37.23,3.5,2
C0380,M027,1,27,252.23,1,1,15.0,4.3,2
C0173,M006,1,22,133.78,1,3,78.26,4.9,1
C0339,M027,1,22,121.77,1,1,15.0,4.3,2
C0326,M006,1,21,118.7,0,3,78.26,4.9,1
C0081,M015,1,28,167.81,1,1,48.73,4.3,1
C0136,M040,1,56,334.3,1,1,31.02,4.4,0
C0036,M034,1,42,208.93,1,1,16.74,4.9,2
C0290,M028,1,49,335.89,0,3,15.0,3.1,2
C0231,M046,0,45,241.3,0,3,34.35,3.1,0
C0329,M039,1,41,50.0,1,0,32.24,3.0,0
C0140,M001,0,53,319.75,1,1,111.94,4.3,1
C0320,M004,1,58,234.77,1,3,111.87,3.1,1
C0299,M031,1,60,318.11,0,3,15.0,4.2,2
C0430,M043,1,45,395.44,1,1,34.4,4.4,0
C0246,M041,0,44,188.3,1,3,32.56,4.9,0
C0365,M025,1,25,96.19,1,0,34.2,5.0,2
C0198,M034,1,54,233.82,1,3,16.74,4.9,2
C0181,M019,0,50,420.64,0,4,106.03,4.0,1
C0099,M045,1,18,162.99,1,0,45.15,3.1,0
C0031,M034,1,38,152.15,1,0,16.74,4.9,2
C0381,M042,0,22,132.62,0,0,37.48,4.7,0
C0150,M030,1,61,312.15,0,3,16.95,3.2,2
C0122,M006,1,34,286.27,0,1,78.26,4.9,1
C0080,M013,0,21,53.0,1,4,37.85,2.8,1
C0095,M002,1,48,221.46,1,4,83.59,4.5,1
C0109,M013,1,33,299.51,0,3,37.85,2.8,1
C0381,M036,1,22,132.62,0,0,30.04,5.0,0
C0117,M007,0,44,95.09,1,1,104.55,2.6,1
C0299,M017,0,60,318.11,0,3,92.38,4.5,1
C0013,M022,1,45,267.77,1,2,25.47,5.0,2
C0439,M039,1,20,186.08,0,1,32.24,3.0,0
C0294,M014,0,51,234.68,0,1,95.03,2.7,1
C0407,M029,1,64,237.36,0,0,22.0,3.2,2
C0228,M020,0,45,249.63,0,1,88.49,3.1,1
C0072,M023,1,29,317.46,1,3,37.23,3.5,2
C0476,M008,1,62,290.82,1,1,84.02,4.2,1
C0092,M005,1,57,52.42,0,3,34.2,5.0,1
C0013,M014,1,45,267.77,1,2,95.03,2.7,1
C0360,M002,1,54,288.04,1,1,83.59,4.5,1
C0138,M025,1,42,114.65,1,2,34.2,5.0,2
C0178,M025,1,49,254.87,0,2,34.2,5.0,2
C0484,M012,1,64,460.59,1,0,77.59,3.3,1
C0061,M036,1,45,207.62,1,1,30.04,5.0,0
C0352,M024,1,52,201.65,1,1,18.17,3.7,2
C0328,M028,1,48,180.88,0,3,15.0,3.1,2
C0271,M037,1,29,243.67,1,2,57.51,3.8,0
C0251,M015,1,23,83.99,0,3,48.73,4.3,1
C0227,M045,0,27,269.77,0,1,45.15,3.1,0
C0450,M007,0,38,376.99,1,2,104.55,2.6,1
C0321,M002,1,54,361.66,1,1,83.59,4.5,1
C0340,M011,1,36,199.8,1,2,113.87,4.6,1
C0142,M004,0,40,239.78,1,1,111.87,3.1,1
C0124,M005,1,58,307.12,1,1,34.2,5.0,1
C0121,M011,1,21,152.1,1,1,113.87,4.6,1
C0346,M025,1,20,173.84,0,3,34.2,5.0,2
C0336,M021,1,32,320.75,0,0,32.13,4.5,2
C0232,M045,1,42,282.14,1,3,45.15,3.1,0
C0461,M034,1,63,143.26,1,1,16.74,4.9,2
C0368,M016,0,42,384.11,0,1,118.34,2.7,1
C0425,M001,1,49,430.52,0,1,111.94,4.3,1
C0343,M021,1,18,73.79,1,3,32.13,4.5,2
C0167,M040,1,43,351.35,0,1,31.02,4.4,0
C0392,M036,1,23,166.32,1,1,30.04,5.0,0
C0107,M037,0,52,238.56,1,3,57.51,3.8,0
C0107,M004,0,52,238.56,1,3,111.87,3.1,1
C0124,M019,1,58,307.12,1,1,106.03,4.0,1
C0044,M017,1,40,337.97,0,1,92.38,4.5,1
C0010,M023,1,61,96.94,1,1,37.23,3.5,2
C0352,M016,1,52,201.65,1,1,118.34,2.7,1
C0072,M016,1,29,317.46,1,3,118.34,2.7,1
C0012,M014,0,59,128.09,0,3,95.03,2.7,1
C0368,M023,0,42,384.11,0,1,37.23,3.5,2
C0296,M032,0,43,157.17,0,1,15.0,3.0,2
C0015,M043,1,20,170.85,0,4,34.4,4.4,0
C0390,M034,1,37,456.76,0,4,16.74,4.9,2
C0138,M013,1,42,114.65,1,2,37.85,2.8,1
C0021,M012,1,61,207.31,0,1,77.59,3.3,1
C0237,M016,1,64,366.09,0,4,118.34,2.7,1
C0151,M040,0,22,210.52,0,1,31.02,4.4,0
